ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Mídia
4543962218,29 de dez de 2020 08:51:22,Pedalada matinal,Pedalada,"Sunny, 25°C, Feels like 25°C, Humidity 73%, Wind 5m/s from SE - by ",1926,"8,60",155.0,12,false,,Itaú,activities/4854791933.tcx.gz,,12.0,1926.0,1926.0,8600.5,10.300000190734863,4.46547269821167,100.2042236328125,42.604000091552734,9.800000190734863,69.80000305175781,10.800000190734863,0.6697285175323486,,,,,,119.31746673583984,,72.02928924560547,217.0,,,12.0,,,,,,5.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4543966418,30 de dez de 2020 08:45:57,Corrida matinal ,Corrida,"Mostly Sunny, 25°C, Feels like 25°C, Humidity 76%, Wind 3m/s from ESE - by ",2248,"5,02",143.0,13,false,,Nimbus 21 2020-02-16,activities/4854796027.tcx.gz,,,2248.0,2235.0,5026.0,3.799999952316284,2.248769521713257,11.697225570678711,11.297200202941895,67.69999694824219,73.30000305175781,20.299999237060547,0.007958615198731422,,,87.0,83.75212860107422,,127.21863555908203,,,289.0,,,13.0,,,,,,5.0,,,,,0.0,40.0,0.0,,1.0,5050.39990234375,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4543970444,31 de dez de 2020 10:48:24,Caminhada matinal ,Caminhada,"Mostly Sunny, 26°C, Feels like 26°C, Humidity 72%, Wind 3m/s from ENE - by ",3254,"4,00",96.0,5,false,,Hoka Mach 1,activities/4854800370.tcx.gz,,,3254.0,3205.0,4003.800048828125,2.700000047683716,1.2492355108261108,37.16690444946289,33.066898345947266,56.599998474121094,82.0,26.0,0.1024027168750763,,,65.0,51.3570556640625,,79.87628173828125,,,223.0,,,5.0,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,""
4551069200,1 de jan de 2021 20:49:12,Corrida vespertina,Corrida,"Mostly Sunny, 28°C, Feels like 31°C, Humidity 74%, Wind 7m/s from ESE - by ",2348,"5,02",141.0,17,false,,Nimbus 21 2020-02-16,activities/4862345957.tcx.gz,,,2348.0,2222.0,5022.60009765625,3.299999952316284,2.2603960037231445,26.710359573364258,26.710399627685547,9.800000190734863,29.0,37.5,0.0,,,87.0,83.59738159179688,,128.7470703125,,,308.0,,,17.0,,,,,,5.0,,,,,0.0,40.0,0.0,,1.0,5062.2001953125,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/ad256612-7e9e-41ce-a9f0-bcf285ef9464.jpg|media/64bcfde2-bba9-4c22-b22c-c47d98c854dc.jpg|media/59bd7567-9f47-4f76-bb10-3c6d9d4c9b1c.jpg|media/2f4e597f-a2a3-4701-9cd8-dd34d089a11e.jpg|media/d923000a-d24d-4f6c-8449-7e072bbe8a73.jpg
4559595533,3 de jan de 2021 10:05:27,Pedalada matinal,Pedalada,"Mostly Sunny, 26°C, Feels like 26°C, Humidity 79%, Wind 5m/s from ENE - by ",4913,"21,27",104.0,14,false,,Itaú,activities/4871340078.tcx.gz,,12.0,4913.0,4626.0,21276.19921875,14.600000381469727,4.599265098571777,162.80946350097656,105.00900268554688,8.100000381469727,77.80000305175781,36.70000076293945,0.2716650664806366,,,,,,103.45452880859375,,65.11762237548828,240.0,,,14.0,,,,,,5.0,,,,,0.0,83.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/bd79a80e-c9ea-4152-87cd-f4f309371626.jpg|media/f0532ba4-e245-419e-b765-057026990cc2.jpg
4564670211,4 de jan de 2021 09:21:26,Corrida matinal,Corrida,"Mostly Sunny, 27°C, Feels like 28°C, Humidity 74%, Wind 4m/s from ENE - by ",2171,"5,10",153.0,21,false,,Nimbus 21 2020-02-16,activities/4876708265.tcx.gz,,,2171.0,2137.0,5103.2001953125,4.400000095367432,2.3880205154418945,11.705473899841309,11.005499839782715,67.69999694824219,73.30000305175781,25.700000762939453,0.013716883957386017,,,90.0,85.33692932128906,,131.42181396484375,,,292.0,,,21.0,,,,,,5.0,,,,,0.0,38.0,0.0,,1.0,5128.7998046875,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4569890343,5 de jan de 2021 08:39:23,Pedalada matinal ,Pedalada,"Mostly Sunny, 25°C, Feels like 25°C, Humidity 82%, Wind 5m/s from ENE - by ",2543,"11,12",138.0,9,false,,Itaú,activities/4882189632.tcx.gz,,12.0,2543.0,2460.0,11119.099609375,12.699999809265137,4.519959449768066,78.03703308105469,135.83700561523438,9.800000190734863,69.30000305175781,12.100000381469727,-0.5198262333869934,,,,,,107.2222671508789,,50.12805938720703,237.0,,,9.0,,,,,,5.0,,,,,0.0,44.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/2eb1bd04-5d6a-401c-9ea3-d8bf85420c05.jpg
4575647304,6 de jan de 2021 10:01:33,Caminhada matinal ,Caminhada,"Mostly Sunny, 27°C, Feels like 27°C, Humidity 70%, Wind 4m/s from E - by ",2729,"3,40",90.0,4,false,,Hoka Mach 1,activities/4888209680.tcx.gz,,,2729.0,2544.0,3403.60009765625,3.200000047683716,1.3378931283950806,24.528369903564453,24.528400421142578,56.900001525878906,73.30000305175781,50.0,0.0,,,69.0,52.97465896606445,,80.63162231445312,,,184.0,,,4.0,,,,,,3.0,,,,,0.0,21.0,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,media/96f4b43f-7cde-4a88-855b-a24e903c99ce.jpg
4580757151,7 de jan de 2021 09:08:00,Corrida matinal,Corrida,"Partly Cloudy, 25°C, Feels like 26°C, Humidity 77%, Wind 3m/s from ENE - by ",2104,"5,05",151.0,28,false,,Nimbus 21 2020-02-16,activities/4893564146.tcx.gz,,,2104.0,2046.0,5057.0,3.700000047683716,2.471652030944824,19.30530548095703,18.40530014038086,9.800000190734863,14.0,10.899999618530273,0.017797112464904785,,,92.0,85.0676498413086,,134.4569854736328,,,295.0,,,28.0,,,,,,6.0,,,,,0.0,53.0,0.0,,1.0,5074.89990234375,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4585847113,8 de jan de 2021 09:05:06,Pedalada matinal,Pedalada,"Partly Cloudy, 25°C, Feels like 26°C, Humidity 83%, Wind 4m/s from NNE - by ",2574,"12,72",158.0,21,false,,Itaú,activities/4898897821.tcx.gz,,12.0,2574.0,2574.0,12719.2001953125,13.800000190734863,4.9414143562316895,114.78284454345703,115.58300018310547,9.800000190734863,70.0,11.300000190734863,-0.006289703771471977,,,,,,123.08883666992188,,68.1875,299.0,,,21.0,,,,,,6.0,,,,,0.0,67.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4591857132,9 de jan de 2021 09:30:12,Corrida matinal,Corrida,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 80%, Wind 5m/s from NNE - by ",2763,"5,39",146.0,33,false,,Nimbus 21 2020-02-16,activities/4905188849.tcx.gz,,,2763.0,2307.0,5395.0,3.700000047683716,2.3385348320007324,28.61426544189453,29.21430015563965,9.800000190734863,29.0,33.29999923706055,-0.011121409013867378,,,90.0,85.76342010498047,,133.65147399902344,,,367.0,,,33.0,,,,,,5.0,,,,,0.0,41.0,0.0,,1.0,5442.60009765625,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/e4253495-c2e1-4593-894e-c6a220d99ae5.jpg|media/404fc850-b242-4849-b79b-2adc60a35e23.jpg|media/147d8efa-7017-4595-a7d1-9b48ad80a875.jpg
4591862849,9 de jan de 2021 10:26:25,Pedalada matinal,Pedalada,"",4985,"12,93",155.0,19,false,,Itaú,activities/4905194669.tcx.gz,,12.0,4985.0,3941.0,12933.2998046875,8.0,3.2817304134368896,123.03511047363281,64.63500213623047,9.800000190734863,73.0999984741211,45.5,0.4515475630760193,,,,,,114.07660675048828,,46.710540771484375,514.0,,,19.0,,,,,,3.0,,,,,0.0,32.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/0ed4fa24-7fc3-4b46-874c-1952259b165b.jpg|media/53c644e6-67f8-4b43-9ac8-cde3479c71c7.jpg|media/92a16a67-f7d3-4dc1-8934-c30921112b77.jpg
4597704375,10 de jan de 2021 11:03:58,Pedalada matinal,Pedalada,"Partly Cloudy with Light Rain Showers, 26°C, Feels like 26°C, Humidity 79%, Wind 3m/s from NW - by ",2934,"7,08",105.0,4,false,,Itaú,activities/4911310766.tcx.gz,,12.0,2934.0,2367.0,7087.2998046875,6.5,2.9942121505737305,40.91501235961914,41.51499938964844,55.099998474121094,71.5,21.399999618530273,-0.008465847000479698,,,,,,85.27887725830078,,38.25689697265625,158.0,,,4.0,,,,,,3.0,,,,,0.0,19.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/6240dc6a-368e-4c22-99ee-a7bf0588af98.jpg|media/5f606f45-4dad-458e-91b6-937e007590f3.jpg
4602642893,11 de jan de 2021 09:21:27,Corrida matinal,Corrida,"Mostly Sunny, 26°C, Feels like 26°C, Humidity 85%, Wind 3m/s from NE - by ",2151,"5,02",144.0,19,false,,Nimbus 21 2020-02-16,activities/4916515952.tcx.gz,,,2151.0,2130.0,5019.39990234375,4.300000190734863,2.3565258979797363,11.697529792785645,12.197500228881836,67.69999694824219,73.30000305175781,23.200000762939453,-0.00996134988963604,,,90.0,85.33380126953125,,129.6254119873047,,,284.0,,,19.0,,,,,,5.0,,,,,0.0,38.0,0.0,,1.0,5043.89990234375,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4618383301,14 de jan de 2021 09:13:13,Salve o Senhor do Bonfim!,Corrida,"Sunny, 26°C, Feels like 26°C, Humidity 78%, Wind 4m/s from ENE - by ",2124,"5,19",155.0,26,false,,Nimbus 21 2020-02-16,activities/4932963657.tcx.gz,,,2124.0,2108.0,5190.10009765625,4.300000190734863,2.462096691131592,18.881933212280273,18.681900024414062,67.69999694824219,81.9000015258789,23.200000762939453,0.0038534903433173895,,,91.0,85.91587829589844,,133.4354248046875,,,293.0,,,26.0,,,,,,5.0,,,,,0.0,38.0,0.0,,1.0,5256.10009765625,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/b69460b0-5f3c-4257-832f-f7b8428f48e7.jpg
4628815636,16 de jan de 2021 10:58:07,Pedalada matinal,Pedalada,"Isolated Showers, 27°C, Feels like 29°C, Humidity 72%, Wind 5m/s from E - by ",2173,"6,23",156.0,18,false,,Itaú,activities/4943834515.tcx.gz,,12.0,2173.0,1849.0,6231.5,8.800000190734863,3.3702001571655273,84.55757904052734,25.15760040283203,9.800000190734863,73.0999984741211,11.600000381469727,0.9532215595245361,,,,,,128.257080078125,,60.67018508911133,274.0,,,18.0,,,,,,5.0,,,,,0.0,33.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/1514306d-928e-42ab-8f5a-7811d3531a4f.jpg|media/f40469e0-86be-4737-aea8-abac96e3bac1.jpg|media/19afd193-ed8b-4160-8e21-450d45ff8279.jpg|media/45b7428e-e2c2-4fbf-860a-c70c1cd3319f.jpg
4628819019,16 de jan de 2021 10:08:07,Corrida matinal,Corrida,"Mostly Cloudy with Isolated Showers, 26°C, Feels like 26°C, Humidity 75%, Wind 6m/s from E - by ",2318,"5,40",152.0,27,false,,Nimbus 21 2020-02-16,activities/4943837848.tcx.gz,,,2318.0,2255.0,5399.2998046875,3.5999999046325684,2.3943681716918945,28.69777488708496,29.297800064086914,9.800000190734863,29.0,17.600000381469727,-0.01111255120486021,,,90.0,85.40544128417969,,133.09854125976562,,,319.0,,,27.0,,,,,,5.0,,,,,0.0,40.0,0.0,,1.0,5447.60009765625,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/0a83ef8a-142a-4ef2-b048-712497b4315c.jpg|media/8cc0e878-8109-4edd-b351-12b69983d7f1.jpg
4635352808,17 de jan de 2021 11:33:20,Caminhada matinal,Caminhada,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 73%, Wind 5m/s from E - by ",3650,"5,06",96.0,7,false,,Hoka Mach 1,activities/4950645594.tcx.gz,,,3650.0,3650.0,5066.7998046875,10.399999618530273,1.3881644010543823,23.620914459228516,30.72089958190918,56.599998474121094,75.9000015258789,32.5,-0.14012789726257324,,,65.0,54.285179138183594,,82.46687316894531,,,247.0,,,7.0,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,media/0b68d803-c550-47aa-b005-ee2d3f69b969.jpg
4640291860,18 de jan de 2021 09:45:46,Pedalada matinal ,Pedalada,"Partly Cloudy, 27°C, Feels like 28°C, Humidity 72%, Wind 7m/s from E - by ",2379,"10,62",152.0,15,false,,Itaú,activities/4955809278.tcx.gz,,12.0,2379.0,2379.0,10621.7998046875,8.600000381469727,4.464817047119141,108.3866958618164,50.887001037597656,9.800000190734863,69.80000305175781,12.300000190734863,0.5413395166397095,,,,,,119.2613296508789,,66.36383056640625,268.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4649183463,19 de jan de 2021 21:35:42,Corrida ao entardecer ,Corrida,"Mostly Clear, 27°C, Feels like 30°C, Humidity 72%, Wind 7m/s from ESE - by ",2211,"5,02",141.0,14,false,,Nimbus 21 2020-02-16,activities/4965035468.tcx.gz,,,2211.0,2198.0,5027.7998046875,3.299999952316284,2.287443161010742,26.48119354248047,26.581199645996094,9.800000190734863,29.0,6.5,-0.0019889415707439184,,,87.0,83.85551452636719,,127.61219787597656,,,285.0,,,14.0,,,,,,5.0,,,,,0.0,39.0,0.0,,1.0,5068.7001953125,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4654160687,20 de jan de 2021 09:27:46,Pedalada matinal ,Pedalada,"Mostly Cloudy with Scattered Showers, 25°C, Feels like 25°C, Humidity 80%, Wind 4m/s from SSE - by ",2228,"7,53",129.0,6,false,,Itaú,activities/4970201649.tcx.gz,,12.0,2228.0,2140.0,7529.60009765625,5.900000095367432,3.5185046195983887,40.56862258911133,40.46860122680664,9.800000190734863,27.799999237060547,6.0,0.001328091835603118,,,,,,101.89498138427734,,35.391937255859375,193.0,,,6.0,,,,,,4.0,,,,,,23.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4661119743,21 de jan de 2021 09:09:23,Corrida matinal ,Corrida,"Mostly Cloudy with Isolated Showers, 25°C, Feels like 25°C, Humidity 78%, Wind 4m/s from SE - by ",2007,"5,01",153.0,35,false,,Nimbus 21 2020-02-16,activities/4977448564.tcx.gz,,,2007.0,1961.0,5014.89990234375,3.9000000953674316,2.5573177337646484,27.066125869750977,26.76609992980957,9.800000190734863,29.0,7.400000095367432,0.005982173141092062,,,90.0,86.35257720947266,,138.08010864257812,,,287.0,,,35.0,,,,,,5.0,,,,,,35.0,0.0,,1.0,5059.5,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4661121380,22 de jan de 2021 09:23:37,Pedalada matinal ,Pedalada,"Rain, 26°C, Feels like 27°C, Humidity 75%, Wind 4m/s from ESE - by ",2491,"10,72",160.0,17,false,,Itaú,activities/4977450272.tcx.gz,,12.0,2491.0,2491.0,10722.599609375,12.100000381469727,4.30453634262085,101.11137390136719,99.91100311279297,9.800000190734863,69.5,12.0,0.011191315948963165,,,,,,119.48511505126953,,57.13877868652344,281.0,,,17.0,,,,,,6.0,,,,,,65.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4666922982,23 de jan de 2021 09:45:24,Corrida matinal ,Corrida,"Cloudy with Rain Likely, 26°C, Feels like 26°C, Humidity 77%, Wind 6m/s from SE - by ",2413,"5,41",148.0,32,false,,Nimbus 21 2020-02-16,activities/4983501170.tcx.gz,,,2413.0,2298.0,5410.60009765625,3.700000047683716,2.3544821739196777,29.066633224487305,29.766599655151367,9.800000190734863,27.799999237060547,5.300000190734863,-0.012937567196786404,,,90.0,85.3539810180664,,133.67262268066406,,,328.0,,,32.0,,,,,,5.0,,,,,0.0,41.0,0.0,,1.0,5445.0,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/daa579ef-a6e8-4b41-8e01-755b4bf4e4d8.jpg|media/090497e7-2333-42fa-9d21-a208e2ce48a9.jpg
4666925938,23 de jan de 2021 10:27:45,Pedalada matinal ,Pedalada,"Rain, 27°C, Feels like 28°C, Humidity 71%, Wind 6m/s from ESE - by ",3306,"7,19",140.0,9,false,,Itaú,activities/4983504145.tcx.gz,,12.0,3306.0,2386.0,7194.0,8.0,3.0150880813598633,40.15460968017578,40.05459976196289,9.800000190734863,27.600000381469727,16.700000762939453,0.0013900472549721599,,,,,,110.182373046875,,33.87364196777344,321.0,,,9.0,,,,,,3.0,,,,,0.0,19.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/401ed0d9-0025-4d4d-85ef-503105b1ca00.jpg
4673828087,24 de jan de 2021 10:48:14,Caminhada matinal ,Caminhada,"Cloudy with Light Rain Showers, 26°C, Feels like 26°C, Humidity 79%, Wind 6m/s from SE - by ",4394,"5,17",91.0,7,false,,Hoka Mach 1,activities/4990694618.tcx.gz,,,4394.0,3860.0,5172.5,4.900000095367432,1.3400259017944336,21.113445281982422,20.413400650024414,56.70000076293945,72.69999694824219,14.399999618530273,0.013533107936382294,,,62.0,53.47999954223633,,80.07820129394531,,,274.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,""
4677864542,25 de jan de 2021 09:13:05,Pedalada matinal,Pedalada,"Isolated Showers, 27°C, Feels like 28°C, Humidity 72%, Wind 5m/s from ESE - by ",2381,"9,55",150.0,11,false,,Itaú,activities/4994919082.tcx.gz,,12.0,2381.0,2314.0,9551.599609375,10.600000381469727,4.127744197845459,99.66730499267578,99.66729736328125,9.800000190734863,69.30000305175781,27.299999237060547,0.0,,,,,,111.79063415527344,,56.815345764160156,235.0,,,11.0,,,,,,5.0,,,,,0.0,41.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4683014143,26 de jan de 2021 09:14:42,Corrida matinal ,Corrida,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 74%, Wind 4m/s from E - by ",2127,"5,02",146.0,24,false,,Nimbus 21 2020-02-16,activities/5000263815.tcx.gz,,,2127.0,2124.0,5026.2998046875,4.099999904632568,2.36643123626709,26.422693252563477,25.722700119018555,9.800000190734863,29.0,10.100000381469727,0.013926745392382145,,,90.0,85.45806121826172,,132.7646026611328,,,292.0,,,24.0,,,,,,5.0,,,,,0.0,38.0,0.0,,1.0,5073.5,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4693877890,28 de jan de 2021 09:33:38,Corrida matinal ,Corrida,"Mostly Cloudy, 27°C, Feels like 28°C, Humidity 72%, Wind 4m/s from ESE - by ",2089,"5,02",155.0,36,false,,Nimbus 21 2020-02-16,activities/5011528965.tcx.gz,,,2089.0,2050.0,5027.0,3.9000000953674316,2.452195167541504,26.8096866607666,26.709699630737305,9.800000190734863,29.0,6.800000190734863,0.001989257987588644,,,89.0,85.73265075683594,,137.35595703125,,,298.0,,,36.0,,,,,,5.0,,,,,0.0,37.0,0.0,,1.0,5069.7001953125,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4704797092,30 de jan de 2021 09:32:26,Corrida matinal,Corrida,"Partly Cloudy with Light Rain Showers, 26°C, Feels like 26°C, Humidity 79%, Wind 4m/s from ESE - by ",2424,"5,43",152.0,37,false,,Nimbus 21 2020-02-16,activities/5022906856.tcx.gz,,,2424.0,2277.0,5437.7001953125,3.4000000953674316,2.3880984783172607,28.799999237060547,29.600000381469727,9.800000190734863,29.0,6.800000190734863,-0.014712102711200714,,,88.0,85.43537902832031,,135.9595947265625,,,336.0,,,37.0,,,,,,5.0,,,,,0.0,41.0,0.0,,1.0,5487.2998046875,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/c1bf4161-3e0b-44c7-991f-199ae48913e5.jpg
4704801814,30 de jan de 2021 10:16:07,Pedalada matinal,Pedalada,"Rain Showers, 27°C, Feels like 28°C, Humidity 73%, Wind 4m/s from ESE - by ",3566,"6,47",151.0,11,false,,Itaú,activities/5022911903.tcx.gz,,12.0,3566.0,1905.0,6471.2001953125,8.100000381469727,3.3969554901123047,86.5952377319336,28.195199966430664,9.800000190734863,69.80000305175781,11.5,0.9024601578712463,,,,,,117.1752700805664,,58.68172073364258,348.0,,,11.0,,,,,,5.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,media/0135e85c-5b36-406e-b430-c57501ee1eef.jpg
4711332372,31 de jan de 2021 11:08:06,Caminhada matinal,Caminhada,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 77%, Wind 3m/s from E - by ",4908,"6,33",103.0,9,false,,Hoka Mach 1,activities/5029705904.tcx.gz,,,4908.0,4524.0,6334.7001953125,3.299999952316284,1.4002431631088257,44.836952209472656,41.0369987487793,48.400001525878906,74.0,40.0,0.059987057000398636,,,73.0,53.45258712768555,,85.2277603149414,,,333.0,,,9.0,,,,,,3.0,,,,,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,media/2a488f4f-d30e-43ae-b8cc-60473b896c86.jpg|media/6d81160d-01d7-41ea-aaa0-e71140f0743f.jpg
4715631634,1 de fev de 2021 09:14:19,Corrida matinal,Corrida,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 82%, Wind 3m/s from ENE - by ",2331,"5,03",140.0,12,false,,Nimbus 21 2020-02-16,activities/5034209704.tcx.gz,,,2331.0,2230.0,5034.5,3.799999952316284,2.2576234340667725,11.676247596740723,11.076199531555176,67.69999694824219,73.30000305175781,26.0,0.011917767114937305,,,109.0,84.58272552490234,,124.86299896240234,,,291.0,,,12.0,,,,,,5.0,,,,,0.0,40.0,0.0,,1.0,5056.2001953125,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4721061436,2 de fev de 2021 09:29:15,Iemanjá... na Pandemia,Caminhada,"Mostly Sunny, 26°C, Feels like 26°C, Humidity 80%, Wind 3m/s from ENE - by ",5708,"6,62",109.0,10,false,,Hoka Mach 1,activities/5039861806.tcx.gz,,,5708.0,5154.0,6623.2001953125,3.0999999046325684,1.285060167312622,80.52588653564453,70.82589721679688,6.900000095367432,70.0999984741211,15.800000190734863,0.14645488560199738,,,83.0,52.416622161865234,,83.92294311523438,,,388.0,,,10.0,,,,,,3.0,,,,,0.0,42.0,0.0,,1.0,,,,,,,,,,,,,,,,,3264913.0,,,,,,,,,,,,,,,,,,,,,,,,media/c8dd507b-035f-4488-b4f0-9eeffb4db91d.jpg
4731759841,4 de fev de 2021 08:57:52,Corrida matinal ,Corrida,"Partly Cloudy, 25°C, Feels like 26°C, Humidity 83%, Wind 1m/s from NE - by ",2148,"5,02",146.0,20,false,,Nimbus 21 2020-02-16,activities/5050931596.tcx.gz,,,2148.0,2127.0,5028.89990234375,4.699999809265137,2.364315986633301,18.837099075317383,21.037099838256836,67.5,81.9000015258789,25.700000762939453,-0.04374714195728302,,,89.0,85.28638458251953,,129.92849731445312,,,285.0,,,20.0,,,,,,5.0,,,,,0.0,38.0,0.0,,1.0,5094.7998046875,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,""
4743613683,5 de fev de 2021 09:03:56,Pedalada matinal,Pedalada,"Partly Cloudy, 26°C, Feels like 26°C, Humidity 84%, Wind 5m/s from NE - by ",2426,"9,60",155.0,19,false,,Itaú,activities/5063217180.tcx.gz,,12.0,2426.0,2350.0,9608.599609375,12.5,4.088766098022461,100.03483581542969,100.83499908447266,9.800000190734863,69.80000305175781,11.300000190734863,-0.00832587480545044,,,,,,122.32762908935547,,56.16595458984375,275.0,,,19.0,,,,,,5.0,,,,,0.0,42.0,0.0,,1.0,,,,,,,,,,,,,,,,3014974.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4743617330,6 de fev de 2021 09:49:55,Corrida matinal,Corrida,"Cloudy, 26°C, Feels like 26°C, Humidity 78%, Wind 5m/s from NE - by ",2230,"5,44",158.0,46,false,,Nimbus 21 2020-02-16,activities/5063220929.tcx.gz,,,2230.0,2182.0,5445.89990234375,3.9000000953674316,2.4958295822143555,28.846738815307617,29.746700286865234,9.800000190734863,29.0,6.5,-0.016526194289326668,,,90.0,86.3064193725586,,141.2406005859375,,,334.0,,,46.0,,,,,,5.0,,,,,0.0,39.0,0.0,,1.0,5493.60009765625,,,,,,,,,,,,,,,,5625350.0,,,,,,,,,,,,,,,,,,,,,,,,media/5c6026f4-8d4f-42d7-994a-668d310941ca.jpg
